accident_index,accident_severity,num_accident_in_ons,num_accident_in_same_road_type,num_accident_in_same_road,num_accident_in_same_second_road,num_casualties,num_vehicle_involved,weather_conditions,light_conditions,road_surface_conditions,carriageway_hazards,special_conditions_at_site,is_night,num_cars,num_heavy_vehicles,num_motorcycles,num_pedal_cycles,num_pedestrians,is_child_involved,is_old_involved
"""2020160949168""",2,65,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""202006G178689""",2,28,7489,6,583,1,2,2,4,2,0,0,0,1,0,1,0,0,0,0
"""2019610046719""",2,9,1285,52,7083,5,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2020052000212""",2,92,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2017440147929""",2,18,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2019010172141""",2,50,7489,567,7083,1,3,1,4,1,0,0,1,3,0,0,0,0,0,0
"""2021031077303""",2,11,7489,2,1,4,2,1,1,1,0,0,0,1,1,0,0,0,0,0
"""2016120047400""",2,21,7489,3055,7083,1,1,1,1,1,0,7,0,0,0,1,0,0,0,0
"""2016471603978""",2,42,7489,13,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021052102738""",2,92,7489,3055,7083,1,2,4,4,2,0,0,0,1,0,0,1,0,0,0
"""2021991112815""",2,24,7489,3,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2019471902330""",2,29,171,40,2,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019010155221""",2,92,7489,3055,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2016200058318""",2,45,7489,3055,7083,1,2,1,1,1,0,0,0,0,2,0,0,0,0,0
"""201601GD10393""",2,95,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2016100077643""",2,36,7489,567,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"""2019340N02171""",2,40,7489,10,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020010233464""",2,70,7489,3055,7083,2,4,1,4,1,0,0,0,4,0,0,0,0,0,0
"""2018010088975""",2,109,7489,567,7083,1,2,1,7,1,0,0,0,1,0,0,1,0,0,0
"""2020052002073""",2,92,7489,1,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2019052000005""",2,92,7489,6,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0
"""2018440385882""",2,43,7489,20,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021010328069""",2,109,171,3,7083,1,2,1,4,1,0,0,1,1,0,0,1,0,0,0
"""2019052000216""",2,92,7489,1,7083,1,1,1,1,1,0,5,0,0,0,1,0,0,0,0
"""201960X050547""",2,19,1285,1,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2017410185890""",2,20,7489,3055,7083,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0
"""2019010203141""",2,77,1285,35,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2019140822335""",2,47,7489,4,7083,3,3,1,4,2,0,0,1,3,0,0,0,0,0,0
"""2019030807511""",2,19,7489,13,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"""2021161041396""",2,32,7489,1,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2019200815547""",2,166,764,54,7083,1,2,1,4,2,0,0,0,1,0,0,1,0,0,0
"""2020320592335""",2,29,7489,2,583,2,2,1,1,2,0,0,0,0,0,0,2,0,0,0
"""2021430003181""",2,28,7489,3055,7083,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0
"""2019470892736""",2,65,7489,41,7083,1,4,1,1,1,0,0,0,4,0,0,0,0,0,0
"""2016051602978""",2,30,7489,1,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021170M11291""",2,20,7489,2,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2018051800826""",2,92,7489,2,4,1,1,1,4,1,0,0,1,1,0,0,0,1,0,0
"""2021991161592""",2,19,764,1,7083,1,2,1,4,2,0,0,0,1,0,0,1,0,0,0
"""2019500827942""",2,19,7489,3055,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,1
"""2016051603342""",2,92,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""201631D132016""",2,13,7489,15,1,1,2,2,1,2,0,0,0,1,0,1,0,0,0,0
"""2018010121402""",2,29,171,3,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2016170S10306""",2,34,764,2,583,2,1,1,4,1,0,0,1,1,0,0,0,0,0,0
"""201601GD10650""",2,95,7489,25,6,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"""2021052100865""",2,92,7489,1,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2018160343644""",2,65,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"""2019301900799""",2,35,7489,1,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2017030253621""",2,8,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2020430370654""",2,13,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2018010155149""",2,70,7489,1,7083,1,2,1,5,1,0,0,0,1,0,1,0,0,0,0
"""2018430159259""",2,13,7489,6,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020220990475""",2,16,7489,5,4,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1
"""2016621601886""",2,13,7489,19,7083,2,2,2,4,2,0,0,0,2,0,0,0,0,0,0
"""2021052100073""",2,30,7489,1,7083,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0
"""2017010033196""",2,57,247,3055,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2021211072085""",2,8,7489,1,2,1,2,1,4,2,0,0,1,1,0,1,0,0,0,0
"""2018950000880""",2,74,7489,567,7083,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"""2018051801001""",2,92,7489,3055,2,1,2,1,4,1,0,0,1,1,0,0,1,0,0,0
"""2018070326915""",2,64,764,3,7083,1,2,8,4,2,0,0,0,1,0,1,0,0,0,0
"""2016350009416""",2,13,7489,8,7083,3,3,1,1,2,0,0,0,3,0,0,0,0,0,0
"""201963D000619""",2,25,7489,1,1,2,2,1,1,2,0,0,0,2,0,0,0,0,0,1
"""2021161045441""",2,54,7489,3055,7083,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2017230154747""",2,18,7489,3055,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0
"""2018140275686""",2,113,7489,3,7083,3,2,1,4,2,0,0,1,2,0,0,0,0,0,0
"""2020110992852""",2,83,764,4,7,4,2,1,1,1,0,1,0,2,0,0,0,0,0,0
"""2020450980202""",2,11,7489,3,7083,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0
"""201997ND00503""",2,41,7489,3055,7083,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0
"""2020440273522""",2,34,7489,5,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2018070343174""",2,30,764,1,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021131091244""",2,77,247,3055,3,2,2,1,4,1,2,0,1,2,0,0,0,0,0,0
"""2019471900032""",2,14,7489,3055,7083,3,1,1,4,1,0,0,0,1,0,0,0,2,0,1
"""2019010156372""",2,54,7489,12,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2017170S10677""",2,34,764,4,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2016460136111""",2,18,7489,567,7083,2,1,1,1,2,0,0,0,1,0,0,0,0,0,0
"""2019010225729""",2,70,7489,47,2,1,2,1,4,2,0,4,1,1,0,1,0,0,0,0
"""2017547638617""",2,28,1285,2,2,1,1,1,4,1,2,0,1,0,0,1,0,0,0,0
"""2016220091025""",2,54,7489,14,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020530939946""",2,16,7489,3055,7083,2,7,2,4,2,0,0,1,6,0,0,0,0,0,0
"""2016471606294""",2,28,7489,2,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018010126239""",2,64,7489,3055,2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2018100336903""",2,36,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"""2019200842888""",2,166,1285,54,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020340N02462""",2,40,764,567,583,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020430158837""",2,21,7489,19,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021401020061""",2,32,7489,1,7083,4,2,1,1,2,0,0,0,2,0,0,0,0,0,1
"""2018110341900""",2,83,7489,567,1,1,2,1,6,4,0,0,0,1,0,1,0,0,0,0
"""2017471704199""",2,65,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2016200124336""",2,166,1285,10,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2016450137866""",2,36,7489,10,7083,1,2,1,6,2,0,0,0,1,0,1,0,0,0,0
"""2019360830678""",2,8,7489,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2016460057126""",2,29,7489,1,7083,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"""2020500990070""",2,77,7489,1,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2021122100575""",2,16,7489,3055,2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2020320131914""",2,23,7489,6,7083,2,3,1,1,1,0,0,0,1,0,0,2,0,0,0
"""2017010049335""",2,42,7489,3055,7083,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"""2017200156121""",2,47,7489,1,7083,1,2,1,1,2,0,0,0,2,0,0,0,0,0,0
"""2019410886768""",2,20,7489,3055,7083,3,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2018400806605""",2,32,7489,3055,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,1
"""2019040891900""",2,33,7489,3055,7083,1,2,2,1,2,0,0,0,1,0,1,0,0,0,0
"""2020137BS0112""",2,147,764,18,2,1,1,1,4,2,0,0,1,1,0,0,0,0,0,0
"""2016450077801""",2,22,7489,2,7083,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0
"""2016551601218""",2,16,7489,567,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021522200868""",2,60,7489,7,7083,1,3,2,1,2,0,0,0,2,0,1,0,0,0,0
"""2017420163404""",2,24,7489,3055,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2019040811524""",2,37,1285,3055,2,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0
"""2017440383201""",2,34,7489,3,5,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020220973865""",2,34,7489,5,1,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0
"""2016430349326""",2,21,7489,19,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"""2017051700985""",2,36,7489,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2016010001952""",2,44,1285,567,4,1,2,2,4,1,0,0,0,1,0,0,1,0,0,0
"""201806E144347""",2,102,7489,3,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020440022577""",2,24,7489,43,7083,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"""2021501088654""",2,77,7489,54,7083,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0
"""201704SA17127""",2,33,7489,4,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2019530844458""",2,13,1285,2,19,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2016220112761""",2,34,7489,5,1,2,2,1,1,2,0,0,0,1,1,0,0,0,0,1
"""2021201141718""",2,166,1285,22,7083,2,2,2,1,2,0,0,0,2,0,0,0,0,0,0
"""2020010287186""",2,80,7489,3055,583,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2020530926503""",2,15,764,52,2,1,2,2,1,2,0,0,0,1,0,1,0,0,0,0
"""2020160952461""",2,54,7489,3055,1,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2021010324856""",2,92,7489,8,583,6,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2018010103952""",2,132,1285,56,583,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021061047859""",2,37,7489,7,7083,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
"""2020010235828""",2,56,7489,47,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2019140821913""",2,113,1285,11,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0
"""2019040839781""",2,40,7489,3,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2020471008613""",2,28,7489,2,7083,1,3,1,1,2,0,0,0,2,0,0,1,0,0,0
"""2021010293492""",2,70,7489,10,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2017430183962""",2,15,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021010310108""",2,42,764,567,583,3,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018420311025""",2,27,7489,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2019549896219""",2,75,171,3,7083,1,2,9,1,1,0,0,0,1,0,0,1,0,0,0
"""2016500088105""",2,19,7489,2,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2016621601547""",2,18,7489,3055,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"""2021131131841""",2,147,1285,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2016471605967""",2,22,247,55,16,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2019470879936""",2,24,7489,3055,1,3,2,1,1,2,0,0,0,2,0,0,0,0,0,1
"""2019010226845""",2,49,7489,567,583,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"""2017010072986""",2,91,764,5,1,1,1,1,4,1,2,0,1,0,0,1,0,0,0,0
"""2021201129275""",2,166,764,3055,7083,4,1,1,4,1,0,0,0,1,0,0,0,0,0,0
"""2021131033887""",2,147,7489,3055,7083,1,1,1,4,2,0,0,1,1,0,0,0,0,0,0
"""2021361043563""",2,15,7489,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2021211181105""",2,30,7489,15,7083,1,1,2,4,2,-1,-1,0,1,0,0,0,1,0,0
"""2017440192183""",2,34,7489,20,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2021010338478""",2,54,7489,12,7083,2,2,1,1,1,0,0,0,1,0,1,0,1,0,0
"""2020140982589""",2,113,7489,3055,2,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021471089213""",2,10,7489,3055,5,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020440232006""",2,41,7489,4,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""202031D109620""",2,13,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2021010329826""",2,77,7489,567,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019051913315""",2,30,7489,8,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021122200017""",2,17,7489,1,7083,1,2,3,4,3,0,0,0,1,0,1,0,0,0,0
"""2020210996689""",2,13,7489,3,7083,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
"""2020010250254""",2,109,764,3,3,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2018070187989""",2,30,7489,27,8,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2019544778119""",2,75,7489,9,7083,1,1,1,5,1,0,0,1,0,0,1,0,0,0,0
"""2019410838217""",2,14,1285,6,7083,1,2,1,4,2,0,0,1,1,0,1,0,0,0,0
"""2019140879217""",2,47,7489,3055,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""201831C217618""",2,70,7489,2,7083,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0
"""201601YR90114""",2,82,7489,13,7083,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"""201601EK40259""",2,84,7489,15,13,1,1,5,4,2,0,0,0,0,0,0,1,0,0,0
"""2016950002522""",2,25,7489,1,7083,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0
"""2017010042686""",2,70,7489,10,7083,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"""2021440367646""",2,19,7489,2,1,5,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2017471702077""",2,25,7489,2,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019521902797""",2,36,7489,1,7083,1,2,1,4,1,0,0,1,1,0,0,1,0,0,0
"""2021131120276""",2,46,7489,3055,7083,1,2,1,4,2,0,0,0,2,0,0,0,0,0,0
"""2021010299069""",2,132,247,3055,7083,1,4,1,4,1,2,0,1,3,0,1,0,0,0,0
"""2019210841234""",2,11,7489,3055,7083,1,2,1,1,1,0,-1,0,2,0,0,0,0,0,0
"""2018010119147""",2,70,7489,4,583,1,2,1,1,1,0,4,0,1,0,1,0,0,0,0
"""2017420171431""",2,25,1285,31,7083,2,4,1,1,1,0,0,0,4,0,0,0,0,0,0
"""2021622100974""",2,33,7489,3055,7083,1,2,1,4,2,0,0,0,1,0,0,1,0,0,0
"""2021421029630""",2,25,7489,1,7083,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0
"""2016220080348""",2,16,7489,1,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2019360837215""",2,15,7489,3055,3,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""201601WW50513""",2,90,764,24,5,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019930854640""",2,20,7489,3055,7083,1,2,1,1,1,0,4,0,1,0,1,0,0,0,0
"""2021501065082""",2,23,7489,2,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2017320398407""",2,23,7489,27,7083,1,1,2,1,2,0,0,0,1,0,0,0,1,0,0
"""2016420100514""",2,10,7489,5,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019040852803""",2,24,7489,3055,7083,1,2,1,1,1,3,0,0,2,0,0,0,0,0,0
"""201606A018650""",2,102,1285,4,7083,3,2,1,1,2,0,0,0,2,0,0,0,0,1,0
"""2018420280660""",2,24,1285,6,7083,3,2,1,4,2,0,0,1,2,0,0,0,0,0,0
"""2021070655427""",2,30,1285,20,7083,1,3,1,1,1,0,0,0,2,0,1,0,0,0,0
"""2020040970754""",2,33,7489,21,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2016320240716""",2,19,7489,3055,583,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2016360128521""",2,21,764,3055,7083,1,2,2,4,2,0,0,0,1,0,0,1,0,0,0
"""2020221001037""",2,34,7489,3055,7083,1,2,1,4,2,0,0,0,1,0,0,1,0,0,0
"""2016440376903""",2,41,7489,43,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2021221017632""",2,34,7489,17,2,2,2,1,1,2,0,0,0,2,0,0,0,0,0,0
"""2019010189949""",2,57,7489,24,7083,1,2,8,1,1,0,0,0,1,0,1,0,0,0,0
"""2020470975929""",2,65,7489,55,7083,1,2,4,1,1,0,0,0,1,0,1,0,0,0,0
"""2019320634451""",2,23,7489,3,7083,1,3,2,4,2,0,0,0,2,0,1,0,0,0,0
"""201831B103318""",2,23,7489,1,2,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018500262300""",2,77,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""20161338O0459""",2,147,7489,3055,2,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020141006535""",2,113,1285,41,6,1,1,1,4,2,0,0,0,1,0,0,0,1,0,1
"""2020470924875""",2,65,7489,3055,7083,1,2,1,4,1,0,0,0,2,0,0,0,0,0,0
"""2019140880010""",2,47,7489,2,7083,2,1,1,6,2,0,0,0,1,0,0,0,0,0,0
"""2018530333482""",2,13,7489,3055,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020450919298""",2,36,7489,3055,7083,1,1,5,4,2,0,0,0,1,0,0,0,1,0,0
"""2016350105975""",2,26,7489,3055,7083,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"""2019440114791""",2,24,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""20171348L2007""",2,147,1285,2,7083,1,1,2,4,2,0,0,1,1,0,0,0,0,0,0
"""2019100809733""",2,29,7489,1,7083,4,2,1,1,2,0,0,0,2,0,0,0,0,0,0
"""2019010181735""",2,64,7489,567,583,2,3,1,4,1,0,0,1,2,0,1,0,0,0,0
"""2017530267187""",2,15,7489,3,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2017100184987""",2,36,7489,1,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021471024525""",2,65,7489,9,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019460831553""",2,14,1285,7,4,1,2,1,5,1,0,0,0,1,0,1,0,0,0,0
"""2020052001641""",2,36,7489,2,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,1,0
"""2017410167895""",2,19,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,1,0
"""2020552000827""",2,17,7489,2,7083,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2017010013801""",2,70,7489,567,583,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0
"""2019010161267""",2,35,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2019010188977""",2,132,7489,4,583,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018961800101""",2,11,7489,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0
"""20201371U1906""",2,77,7489,3055,7083,2,2,1,4,1,0,0,1,2,0,0,0,0,1,0
"""2016450121960""",2,22,7489,3,7083,1,1,1,4,1,0,0,0,0,0,0,1,0,0,0
"""201906E357203""",2,102,7489,1,1,1,1,1,1,2,0,0,0,1,0,0,0,1,0,0
"""2021010314859""",2,132,247,18,7,1,1,1,1,1,0,9,0,1,0,0,0,1,0,0
"""2019040880712""",2,19,7489,8,11,5,2,1,4,1,0,0,1,2,0,0,0,0,1,0
"""201631A227516""",2,20,7489,4,7083,1,1,1,4,1,0,0,1,1,0,0,0,1,0,0
"""2017460240257""",2,42,171,2,1,3,4,1,1,1,0,0,0,4,0,0,0,0,0,1
"""2021041080604""",2,33,7489,3055,7083,1,1,1,4,2,0,0,1,0,0,0,1,0,0,0
"""2020470998248""",2,28,764,6,3,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0
"""2020450971642""",2,20,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2017430144673""",2,23,7489,5,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2017500192802""",2,77,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2017460168120""",2,42,7489,41,7083,1,2,1,4,1,0,0,0,1,0,1,0,0,0,0
"""2017621700498""",2,16,7489,1,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2018010113178""",2,77,7489,35,7083,1,2,1,1,2,0,0,0,1,0,0,1,0,0,0
"""2020010264735""",2,90,7489,567,7083,1,2,1,4,1,0,0,0,1,0,1,0,0,0,0
"""2017360259678""",2,26,7489,3055,7083,1,3,1,4,2,0,0,0,2,0,1,0,0,0,0
"""2020030973015""",2,19,7489,7,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021161013007""",2,32,7489,3055,7083,1,1,1,4,4,0,0,0,1,0,0,0,1,0,0
"""2021351121091""",2,16,7489,3,7083,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0
"""2021141094821""",2,113,7489,6,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2017010033195""",2,44,7489,20,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2017010043747""",2,63,7489,6,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2020200933981""",2,45,7489,3055,7083,1,3,9,4,2,0,0,0,3,0,0,0,0,0,0
"""201797GD01601""",2,78,1285,2,7083,2,2,2,4,2,0,0,0,2,0,0,0,0,0,0
"""2018160806976""",2,65,7489,3055,2,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2017051702117""",2,36,7489,1,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2020010278214""",2,95,247,3055,7083,1,2,8,1,1,0,3,0,1,0,0,1,0,0,0
"""201797GK00202""",2,78,7489,3055,7083,6,2,2,4,2,0,0,0,2,0,0,0,0,1,0
"""202006A175787""",2,102,1285,4,2,3,2,2,4,2,0,0,1,2,0,0,0,0,1,0
"""2019521906996""",2,60,7489,1,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2019010171354""",2,57,7489,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2018340N08031""",2,40,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019010162315""",2,92,7489,25,1,1,1,2,4,2,0,0,0,0,0,1,0,1,0,0
"""2018010095835""",2,90,7489,15,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021161073473""",2,65,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020450971136""",2,20,7489,2,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2017420181481""",2,29,7489,3055,2,2,2,1,4,2,0,0,1,2,0,0,0,0,0,0
"""2018010124413""",2,95,1285,54,7083,1,1,1,4,1,0,0,1,0,0,0,1,0,0,0
"""2021320565146""",2,19,7489,9,583,1,2,4,7,1,0,0,0,2,0,0,0,0,0,0
"""2016200063800""",2,166,7489,3055,3,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2021141058546""",2,47,7489,3055,7083,1,1,1,1,1,2,0,0,1,0,0,0,1,1,0
"""2016133AT1230""",2,147,7489,5,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""201804SC18317""",2,24,764,1,1,2,2,1,1,2,0,0,1,2,0,0,0,0,0,0
"""2017134951106""",2,57,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,1,0
"""201931C195419""",2,70,7489,6,7083,1,1,1,1,2,0,0,0,1,0,0,0,1,0,1
"""2019010221322""",2,77,7489,3,7083,1,1,1,7,9,0,0,0,0,1,0,0,1,0,0
"""2019010213317""",2,70,7489,3,1,1,1,8,7,1,0,0,1,0,0,1,0,1,0,0
"""2016440211029""",2,25,7489,3055,5,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2020030927064""",2,11,1285,2,7083,1,2,2,1,2,0,0,0,2,0,0,0,0,0,0
"""2020010276888""",2,63,7489,21,7083,1,2,1,4,2,0,0,0,1,0,1,0,0,0,0
"""2017010056969""",2,50,247,17,7,1,3,1,1,1,0,0,0,3,0,0,0,0,0,0
"""202163C104221""",2,22,7489,10,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019500891714""",2,77,764,3055,7083,1,2,9,1,1,0,0,0,1,0,0,1,0,0,0
